# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.16.1
#@/tick	27841
#@/user_id	nixos-ysun
a 	啊	c=87 d=10.9857 t=27841
yi suan yi zhi 	乙酸乙酯	c=1 d=0.0773047 t=27841
yi tai 	一臺	c=1 d=0.771052 t=27841
yi tao 	一套	c=1 d=0.755784 t=27841
yi tian 	一天	c=8 d=2.53434 t=27841
yi tian zhong 	一天鐘	c=1 d=0.937067 t=27841
yi tiao 	一條	c=1 d=0.740818 t=27841
yi tu 	意圖	c=2 d=0.970169 t=27841
yi wai 	以外	c=1 d=0.927743 t=27841
yi wan shang 	一晚上	c=1 d=0.865022 t=27841
yi wei 	以爲	c=2 d=0.674176 t=27841
yi wen 	疑問	c=8 d=2.20066 t=27841
yi xi lie 	一系列	c=2 d=0.759946 t=27841
yi xia 	一下	c=100 d=7.91447 t=27841
yi xia 	以下	c=4 d=1.38327 t=27841
yi xia wu 	一下午	c=1 d=0.436049 t=27841
yi xiao 	一小	c=0 d=0.0923116 t=27841
yi xiao ba 	一小把	c=1 d=0.927743 t=27841
yi xiao shi 	一小時	c=2 d=1.31665 t=27841
yi xie 	一些	c=19 d=2.96906 t=27841
yi yang 	一樣	c=10 d=3.78789 t=27841
yi ye 	一頁	c=2 d=1.33135 t=27841
yi yi 	意義	c=2 d=1.17861 t=27841
yi you 	已有	c=6 d=1.88759 t=27841
yi yu 	易於	c=2 d=1.66821 t=27841
yi zao 	一早	c=2 d=0.71177 t=27841
yi zao shi 	一早是	c=1 d=0.0424257 t=27841
yi zhang 	一張	c=6 d=2.17879 t=27841
yi zheng 	一整	c=0 d=0.0946485 t=27841
yi zheng zhang 	一整張	c=1 d=0.951229 t=27841
yi zhi 	一汁	c=1 d=0.99005 t=27841
yi zhi 	一直	c=22 d=4.04137 t=27841
yi zhi 	一致	c=5 d=1.56057 t=27841
yi zhi 	已知	c=19 d=4.08662 t=27841
yi zhi 	移至	c=1 d=0.321422 t=27841
yi zhi kai 	一直開	c=1 d=0.551563 t=27841
yi zhi yu 	以致於	c=1 d=0.927743 t=27841
yi zhong 	一種	c=2 d=1.49744 t=27841
yi zhou 	一週	c=1 d=0.481955 t=27841
yi zhou duo 	一週多	c=1 d=0.873716 t=27841
yin 	印	c=2 d=0.927553 t=27841
yin cang 	隱藏	c=2 d=1.18837 t=27841
yin cang wen jian 	隱藏文件	c=1 d=0.878095 t=27841
yin ci 	因此	c=6 d=1.53987 t=27841
yin dian 	印點	c=1 d=0.932394 t=27841
yin die 	陰跌	c=1 d=0.57695 t=27841
yin hao 	引號	c=1 d=0.687289 t=27841
yin hun bu san 	陰魂不散	c=1 d=0.771052 t=27841
yin liang 	音量	c=6 d=2.77068 t=27841
yin liao 	飲料	c=1 d=0.438235 t=27841
yin qing 	引擎	c=1 d=0.597501 t=27841
yin ru 	引入	c=6 d=2.30431 t=27841
yin su 	因素	c=5 d=0.729298 t=27841
yin ti xiang shang 	引體向上	c=1 d=0.722527 t=27841
yin wa 	淫娃	c=0 d=0.0554327 t=27841
yin wei 	因爲	c=35 d=4.49635 t=27841
yin yong 	引用	c=3 d=1.30785 t=27841
yin zhi 	引致	c=1 d=0.843665 t=27841
ying 	應	c=12 d=2.90271 t=27841
ying 	硬	c=0 d=0.103723 t=27841
ying 	贏	c=0 d=0.0759572 t=27841
ying bian ma 	硬編碼	c=4 d=1.2714 t=27841
ying fu 	應付	c=1 d=0.748264 t=27841
ying gai 	應該	c=86 d=8.23495 t=27841
ying jian 	硬件	c=2 d=0.960789 t=27841
ying kui 	盈虧	c=2 d=1.46136 t=27841
ying kui qing kuang 	盈虧情況	c=1 d=0.67032 t=27841
ying lai 	迎來	c=1 d=0.704688 t=27841
ying le 	硬了	c=1 d=1 t=27841
ying pan 	硬盤	c=1 d=0.229925 t=27841
ying she 	映射	c=1 d=0.467666 t=27841
ying wei 	應爲	c=1 d=0.852144 t=27841
ying wei da 	英偉達	c=1 d=0.923116 t=27841
ying wen 	英文	c=9 d=3.44998 t=27841
ying wen er 	英文而	c=1 d=0.771052 t=27841
ying xiang 	影響	c=6 d=1.41202 t=27841
ying xu qiu 	硬需求	c=1 d=0.690734 t=27841
ying yong 	應用	c=12 d=2.31728 t=27841
ying yong ceng 	應用層	c=2 d=0.985112 t=27841
ying yu 	英語	c=1 d=0.847894 t=27841
yo 	喲	c=0 d=0.0904837 t=27841
yo xi 	喲西	c=4 d=2.02072 t=27841
yo yi ma 	喲姨媽	c=1 d=0.909373 t=27841
yong 	用	c=148 d=11.0396 t=27841
yong bao 	擁抱	c=1 d=0.960789 t=27841
yong bu liao 	用不了	c=1 d=0.826959 t=27841
yong chu 	用處	c=0 d=0.0852144 t=27841
yong chu bu da 	用處不大	c=1 d=0.856415 t=27841
yong cuo 	用錯	c=3 d=2.25488 t=27841
yong dao 	用到	c=2 d=1.47289 t=27841
yong fa 	用法	c=6 d=1.92211 t=27841
yong hu 	用戶	c=20 d=2.90171 t=27841
yong hu ming 	用戶名	c=2 d=1.20689 t=27841
yong hu zu 	用戶組	c=5 d=3.38979 t=27841
yong jiu 	永久	c=1 d=0.771052 t=27841
yong lai 	用來	c=2 d=1.63258 t=27841
yong qi lai 	用起來	c=1 d=0.814647 t=27841
yong shang 	用上	c=1 d=0.955997 t=27841
yong ta 	用它	c=1 d=0.865022 t=27841
yong tu 	用途	c=5 d=2.76875 t=27841
yong wan 	用完	c=3 d=1.13587 t=27841
yong yi 	用意	c=1 d=0.99005 t=27841
yong you 	擁有	c=1 d=0.872536 t=27841
yong yu 	用於	c=3 d=0.818731 t=27841
yong yuan 	永遠	c=3 d=0.910643 t=27841
you 	又	c=46 d=8.59133 t=27841
you 	有	c=175 d=10.994 t=27841
you 	由	c=2 d=1.72223 t=27841
you ban fa 	有辦法	c=8 d=2.58785 t=27841
you bei 	又被	c=0 d=0.0687289 t=27841
you bei po huai 	又被破壞	c=1 d=0.690734 t=27841
you bi yao 	有必要	c=8 d=2.3077 t=27841
you ce 	右側	c=1 d=0.810584 t=27841
you chi dao 	又喫到	c=1 d=0.690734 t=27841
you chu 	又出	c=0 d=0.0771052 t=27841
you chu lai le 	又出來了	c=1 d=0.774916 t=27841
you dian 	有點	c=13 d=3.62681 t=27841
you du 	有嘟	c=1 d=0.752014 t=27841
you duo shao 	有多少	c=1 d=0.687289 t=27841
you er yuan 	幼兒園	c=2 d=1.28944 t=27841
you fu zai 	有負載	c=1 d=0.644036 t=27841
you ge 	有個	c=18 d=3.61202 t=27841
you guan 	有關	c=13 d=3.06213 t=27841
you guan zhu 	有關注	c=1 d=0.869358 t=27841
you gui 	有鬼	c=1 d=0.467666 t=27841
you he 	有何	c=0 d=0.067368 t=27841
you he yi yi 	有何意義	c=1 d=0.677057 t=27841
you hua 	優化	c=7 d=1.90515 t=27841
you huo 	有火	c=1 d=0.955997 t=27841
you huo zhe 	又或者	c=2 d=1.06153 t=27841
you ji ge 	有幾個	c=1 d=0.529935 t=27841
you jia 	油價	c=1 d=0.826959 t=27841
you jian 	右鍵	c=3 d=2.50626 t=27841
you jin zhan 	有進展	c=2 d=0.985112 t=27841
you ke neng 	有可能	c=1 d=0.644036 t=27841
you kong 	有空	c=2 d=1.15618 t=27841
you li 	遊離	c=1 d=0.927743 t=27841
you ma di 	油麻地	c=1 d=0.97531 t=27841
you mei you 	有沒有	c=35 d=5.54054 t=27841
you mo 	幽默	c=1 d=0.597501 t=27841
you qu 	有趣	c=3 d=1.00907 t=27841
you ren 	有人	c=6 d=1.44287 t=27841
you se jin shu 	有色金屬	c=1 d=0.786628 t=27841
you sha 	有啥	c=1 d=0.628135 t=27841
you shen me 	有什麼	c=17 d=3.74547 t=27841
you shi 	優勢	c=1 d=0.70822 t=27841
you shi 	又是	c=2 d=0.790603 t=27841
you shi hou 	有時候	c=1 d=0.771052 t=27841
you shi jian 	有時間	c=1 d=0.379083 t=27841
you si le 	又死了	c=1 d=0.909373 t=27841
you ti sheng 	有提升	c=1 d=0.680451 t=27841
you wen ti 	有問題	c=6 d=2.97085 t=27841
you wu 	有無	c=15 d=4.83735 t=27841
you wu guan xi 	有無關係	c=1 d=0.722527 t=27841
you xi 	遊戲	c=1 d=0.637628 t=27841
you xian 	優先	c=3 d=1.47604 t=27841
you xian 	有線	c=1 d=0.701173 t=27841
you xian 	有限	c=1 d=0.778801 t=27841
you xian ji 	優先級	c=3 d=1.6774 t=27841
you xiang 	郵箱	c=1 d=0.628135 t=27841
you xie 	有些	c=11 d=3.18124 t=27841
you xin xin 	有信心	c=1 d=0.591555 t=27841
you xiu 	優秀	c=3 d=1.47319 t=27841
you xu yao 	有需要	c=1 d=0.625002 t=27841
you yao 	又要	c=1 d=0.856415 t=27841
you yi 	有意	c=1 d=0.882497 t=27841
you yi ge 	又一個	c=1 d=0.865022 t=27841
you yi yi 	有意義	c=1 d=0.965605 t=27841
you yong 	有用	c=3 d=1.55133 t=27841
you yu 	猶豫	c=1 d=0.786628 t=27841
you yu 	由於	c=8 d=2.51101 t=27841
you yu 	魷魚	c=2 d=1.7788 t=27841
you zai 	又在	c=0 d=0.0932394 t=27841
you zai zhe 	又在這	c=1 d=0.937067 t=27841
you zhe 	悠着	c=0 d=0.0394554 t=27841
you zhe lai 	悠着來	c=1 d=0.396531 t=27841
you zhu yu 	有助於	c=2 d=0.884702 t=27841
yu 	愉	c=0 d=0.16091 t=27841
yu 	於	c=3 d=0.92482 t=27841
yu 	與	c=5 d=2.09794 t=27841
yu 	遇	c=1 d=0.585669 t=27841
yu 	魚	c=1 d=0.923116 t=27841
yu a 	於啊	c=1 d=0.985112 t=27841
yu ce 	預測	c=3 d=0.947856 t=27841
yu dao 	遇到	c=6 d=2.18081 t=27841
yu dao guo 	遇到過	c=1 d=0.704688 t=27841
yu duan 	預斷	c=1 d=0.786628 t=27841
yu fa 	愈發	c=1 d=0.71177 t=27841
yu fa 	語法	c=7 d=3.24494 t=27841
yu ji 	預計	c=3 d=1.4979 t=27841
yu jing ya yuan 	愉景雅苑	c=1 d=0.802519 t=27841
yu le you er yuan 	愉樂幼兒園	c=1 d=0.814647 t=27841
yu lu 	魚露	c=3 d=2.56424 t=27841
yu ming 	域名	c=1 d=0.318224 t=27841
yu qi 	與其	c=0 d=0.0680451 t=27841
yu qi 	預期	c=5 d=1.6067 t=27841
yu qi xiang bi 	與其相比	c=1 d=0.683861 t=27841
yu shi 	於是	c=1 d=0.548812 t=27841
yu suan 	預算	c=2 d=0.616144 t=27841
yu wo 	與我	c=1 d=0.860708 t=27841
yu yan 	語言	c=2 d=1.29792 t=27841
yu yi 	語義	c=4 d=2.24821 t=27841
yu yin 	語音	c=4 d=1.02546 t=27841
yu yin xiao xi 	語音消息	c=1 d=0.771052 t=27841
yu yue 	預約	c=0 d=0.0120633 t=27841
yuan 	元	c=1 d=0.927743 t=27841
yuan 	原	c=1 d=0.822835 t=27841
yuan 	源	c=0 d=0.0960789 t=27841
yuan ben 	原本	c=2 d=1.73874 t=27841
yuan cheng 	遠程	c=1 d=0.470011 t=27841
yuan gu 	緣故	c=3 d=1.52231 t=27841
yuan jing 	願景	c=2 d=0.872905 t=27841
yuan lai 	原來	c=1 d=0.856415 t=27841
yuan li 	原理	c=0 d=0.0831104 t=27841
yuan ma 	源碼	c=1 d=0.960789 t=27841
yuan qu 	遠去	c=1 d=0.425283 t=27841
yuan sheng 	原生	c=2 d=1.47562 t=27841
yuan shi 	原始	c=1 d=0.57482 t=27841
yuan shi shu ju 	原始數據	c=1 d=0.50409 t=27841
yuan su 	元素	c=1 d=0.923116 t=27841
yuan wen 	原文	c=1 d=0.810584 t=27841
yuan yi 	願意	c=2 d=0.831104 t=27841
yuan yin 	原因	c=16 d=4.80264 t=27841
yuan yuan 	遠遠	c=1 d=0.396531 t=27841
yuan yuan de 	圓圓的	c=1 d=0.852144 t=27841
yuan ze 	原則	c=8 d=3.11704 t=27841
yue 	月	c=10 d=2.61325 t=27841
yue 	約	c=3 d=1.67417 t=27841
yue bu dao 	約不到	c=3 d=1.07901 t=27841
yue di 	越低	c=0 d=0.0591555 t=27841
yue di yue hao 	越低越好	c=1 d=0.594521 t=27841
yue du 	閱讀	c=6 d=2.32524 t=27841
yue duo 	越多	c=1 d=0.722527 t=27841
yue gao 	越高	c=1 d=0.740818 t=27841
yue hao 	越好	c=0 d=0.0591555 t=27841
yue pao 	約炮	c=1 d=0.892179 t=27841
yue shu 	約束	c=1 d=0.67032 t=27841
yue xiu 	越秀	c=1 d=0.782705 t=27841
yue zhi an mian 	月之暗麪	c=1 d=0.860708 t=27841
yun 	雲	c=4 d=2.69007 t=27841
yun chang shang 	雲廠商	c=1 d=0.524663 t=27841
yun duan 	雲端	c=3 d=1.84344 t=27841
yun qi 	運氣	c=0 d=0.0995012 t=27841
yun qi shou hu 	運氣守護	c=1 d=1 t=27841
yun wei 	運維	c=2 d=1.6539 t=27841
yun xing 	運行	c=24 d=4.67425 t=27841
yun xing huan jing 	運行環境	c=1 d=0.690734 t=27841
yun xu 	允許	c=4 d=1.32198 t=27841
yun ying shang 	運營商	c=1 d=0.647265 t=27841
za 	咋	c=4 d=2.44331 t=27841
za hui 	咋會	c=1 d=0.895834 t=27841
za le 	咋了	c=1 d=0.923116 t=27841
za qian 	砸錢	c=1 d=0.677057 t=27841
za shi 	雜事	c=1 d=0.831104 t=27841
zai 	仔	c=1 d=0.210136 t=27841
zai 	再	c=65 d=6.01119 t=27841
zai 	在	c=321 d=13.5043 t=27841
zai 	宰	c=0 d=0.0941765 t=27841
zai 	載	c=1 d=0.600496 t=27841
zai ba 	再把	c=1 d=0.941765 t=27841
zai chi 	再喫	c=1 d=0.718924 t=27841
zai ci 	再次	c=6 d=2.61237 t=27841
zai ci 	在此	c=3 d=1.70056 t=27841
zai fa 	再發	c=1 d=0.856415 t=27841
zai huan 	再換	c=1 d=0.932394 t=27841
zai ji 	在即	c=1 d=0.869358 t=27841
zai jia 	再加	c=3 d=1.27277 t=27841
zai jia 	在家	c=3 d=1.2197 t=27841
zai lai 	再來	c=2 d=1.14293 t=27841
zai na 	在那	c=1 d=0.339089 t=27841
zai na li 	在那裏	c=1 d=0.869358 t=27841
zai qu 	再去	c=2 d=1.07676 t=27841
zai san 	再三	c=5 d=2.80303 t=27841
zai shi shi 	再試試	c=2 d=1.72357 t=27841
zai xian 	在線	c=1 d=0.465334 t=27841
zai ye 	再也	c=2 d=1.09424 t=27841
zai yi 	在意	c=1 d=0.187308 t=27841
zai yi dao 	宰一刀	c=1 d=0.946485 t=27841
zai you 	再有	c=1 d=0.918512 t=27841
zai zhe 	在這	c=1 d=1 t=27841
zan 	攢	c=0 d=0.0358796 t=27841
zan can 	攢慘	c=1 d=0.806541 t=27841
zan cheng 	贊成	c=2 d=1.93605 t=27841
zan cun 	暫存	c=1 d=0.951229 t=27841
zan cun qu 	暫存區	c=2 d=1.95072 t=27841
zan lia 	咱倆	c=1 d=0.895834 t=27841
zan men 	咱們	c=1 d=0.341298 t=27841
zan shi 	暫時	c=10 d=2.47992 t=27841
zan ting 	暫停	c=1 d=0.937067 t=27841
zan tong 	贊同	c=1 d=0.965605 t=27841
zan zu le 	攢足了	c=1 d=0.360595 t=27841
zao 	早	c=1 d=0.909373 t=27841
zao 	造	c=2 d=1.15391 t=27841
zao can 	早餐	c=1 d=0.810584 t=27841
zao dian 	早點	c=3 d=1.02283 t=27841
zao fan 	早飯	c=1 d=0.937067 t=27841
zao gao 	糟糕	c=1 d=0.852144 t=27841
zao jiu 	早就	c=1 d=0.932394 t=27841
zao le 	糟了	c=3 d=1.02763 t=27841
zao lun zi 	造輪子	c=1 d=0.600496 t=27841
zao shang 	早上	c=5 d=2.63041 t=27841
zao xie 	早些	c=0 d=0.0600496 t=27841
zao xie shi hou 	早些時候	c=1 d=0.603506 t=27841
zao yu 	遭遇	c=2 d=1.24898 t=27841
ze 	則	c=10 d=2.18603 t=27841
zei 	賊	c=1 d=0.353455 t=27841
zen me 	怎麼	c=16 d=4.49509 t=27841
zen me ban 	怎麼辦	c=1 d=0.704688 t=27841
zen me hui shi 	怎麼回事	c=1 d=0.737123 t=27841
zen me kan 	怎麼看	c=5 d=1.53438 t=27841
zen me xiang 	怎麼想	c=1 d=0.121846 t=27841
zen yang 	怎樣	c=13 d=2.8529 t=27841
zeng bu 	增補	c=2 d=0.95468 t=27841
zeng jia 	增加	c=2 d=0.86415 t=27841
zeng jin 	贈金	c=1 d=0.755784 t=27841
zeng qiang 	增強	c=3 d=2.09874 t=27841
zeng yu 	贈予	c=1 d=0.737123 t=27841
zeng zhang 	增長	c=1 d=0.594521 t=27841
zha si 	炸死	c=0 d=0.0814647 t=27841
zha si wo 	炸死我	c=1 d=0.818731 t=27841
zhan 	佔	c=1 d=0.774916 t=27841
zhan 	棧	c=1 d=0.937067 t=27841
zhan 	站	c=1 d=0.767206 t=27841
zhan fu 	戰斧	c=0 d=0.0423162 t=27841
zhan ji 	戰績	c=1 d=0.543351 t=27841
zhan kai 	展開	c=2 d=1.19631 t=27841
zhan qian 	戰前	c=1 d=0.369723 t=27841
zhan shi 	展示	c=2 d=1.15414 t=27841
zhan shi 	戰事	c=2 d=1.22756 t=27841
zhan wang 	戰網	c=11 d=2.95252 t=27841
zhan wei fu 	佔位符	c=4 d=3.3397 t=27841
zhan yong 	佔用	c=2 d=1.53735 t=27841
zhan yong qing kuang 	佔用情況	c=1 d=1 t=27841
zhan zheng 	戰爭	c=2 d=0.900325 t=27841
zhang 	張	c=8 d=2.0438 t=27841
zhang ai 	障礙	c=1 d=0.873716 t=27841
zhang dan 	賬單	c=3 d=2.15874 t=27841
zhang gao 	長高	c=1 d=0.379083 t=27841
zhang hao 	帳號	c=1 d=0.946485 t=27841
zhang hu 	賬戶	c=3 d=1.66963 t=27841
zhao 	找	c=2 d=0.704688 t=27841
zhao 	照	c=0 d=0.0771052 t=27841
zhao 	着	c=1 d=0.913931 t=27841
zhao bu dao 	找不到	c=4 d=2.08544 t=27841
zhao bu hui lai 	找不回來	c=1 d=0.591555 t=27841
zhao chu 	找出	c=1 d=0.927743 t=27841
zhao dao 	找到	c=4 d=2.51662 t=27841
zhao dao ta 	找到它	c=1 d=0.847894 t=27841
zhao ge 	找個	c=2 d=1.21247 t=27841
zhao gong zuo 	找工作	c=1 d=0.634448 t=27841
zhao gu 	照顧	c=1 d=0.755784 t=27841
zhao ni 	照你	c=1 d=0.755784 t=27841
zhao peng you 	找朋友	c=1 d=0.985112 t=27841
zhao pian 	照片	c=1 d=0.856415 t=27841
zhao shao ji dan 	照燒雞蛋	c=1 d=0.774916 t=27841
zhao zhao 	找找	c=6 d=2.64038 t=27841
zhao zhao yuan yin 	找找原因	c=1 d=0.860708 t=27841
zhe 	着	c=0 d=0.0752014 t=27841
zhe 	者	c=1 d=0.68575 t=27841
zhe 	這	c=86 d=7.11736 t=27841
zhe ban 	這般	c=1 d=0.822835 t=27841
zhe bian 	這邊	c=3 d=1.37419 t=27841
zhe bo 	這波	c=1 d=0.683861 t=27841
zhe bu 	這步	c=1 d=1 t=27841
zhe bu fen 	這部分	c=3 d=1.61956 t=27841
zhe cai 	這纔	c=1 d=0.946485 t=27841
zhe ceng 	這層	c=1 d=0.579842 t=27841
zhe ci 	這次	c=30 d=4.5502 t=27841
zhe dang zhu 	遮擋住	c=1 d=0.860708 t=27841
zhe dian 	這點	c=1 d=0.470011 t=27841
zhe duan 	這段	c=2 d=0.634448 t=27841
zhe fang mian 	這方面	c=5 d=2.13746 t=27841
zhe fen 	這份	c=1 d=0.458406 t=27841
zhe ge 	這個	c=215 d=9.82366 t=27841
zhe ge ren 	這個人	c=2 d=0.361388 t=27841
zhe huo 	這貨	c=1 d=0.909373 t=27841
zhe ji tian 	這幾天	c=1 d=0.594521 t=27841
zhe jian 	這件	c=1 d=0.818731 t=27841
zhe jian 	這間	c=1 d=0.543351 t=27841
zhe jian shi 	這件事	c=7 d=2.23547 t=27841
zhe ju 	這句	c=1 d=0.904837 t=27841
zhe kuai 	這塊	c=3 d=2.02024 t=27841
zhe kuan 	這款	c=1 d=0.238115 t=27841
zhe lei 	這類	c=2 d=0.954005 t=27841
zhe lei ren 	這類人	c=1 d=0.132655 t=27841
zhe li 	這裏	c=27 d=4.59585 t=27841
zhe lia 	這倆	c=1 d=0.546074 t=27841
zhe liang ge 	這兩個	c=1 d=0.99005 t=27841
zhe liang tian 	這兩天	c=2 d=0.41483 t=27841
zhe liang yang 	這兩樣	c=1 d=0.847894 t=27841
zhe lun 	這輪	c=2 d=1.22879 t=27841
zhe me 	這麼	c=10 d=2.68333 t=27841
zhe me duo 	這麼多	c=1 d=0.941765 t=27841
zhe me ke ai 	這麼可愛	c=1 d=0.802519 t=27841
zhe mei guan xi 	這沒關係	c=1 d=0.479505 t=27841
zhe pian 	這篇	c=1 d=0.400517 t=27841
zhe sha 	折殺	c=3 d=1.81086 t=27841
zhe sha bi 	這傻逼	c=1 d=0.891366 t=27841
zhe shi 	這事	c=2 d=1.53628 t=27841
zhe shi 	這是	c=1 d=0.946485 t=27841
zhe shuang 	這雙	c=1 d=0.826959 t=27841
zhe tai 	這臺	c=6 d=2.40225 t=27841
zhe tai ji 	這臺機	c=2 d=1.28406 t=27841
zhe tai ji qi 	這臺機器	c=2 d=1.2325 t=27841
zhe tao 	這套	c=1 d=0.579842 t=27841
zhe teng 	折騰	c=1 d=0.618783 t=27841
zhe tiao 	這條	c=4 d=1.36591 t=27841
zhe wan yi 	這玩意	c=1 d=0.941765 t=27841
zhe xian lv 	折現率	c=1 d=0.839457 t=27841
zhe xie 	這些	c=30 d=5.61457 t=27841
zhe xue 	哲學	c=1 d=0.514274 t=27841
zhe yang 	這樣	c=72 d=6.56982 t=27841
zhe yang zuo 	這樣做	c=1 d=0.882497 t=27841
zhe yi 	這一	c=2 d=0.912682 t=27841
zhe yi ceng 	這一層	c=1 d=0.856415 t=27841
zhe yi dian 	這一點	c=6 d=2.351 t=27841
zhe yi ji hua 	這一計劃	c=1 d=0.666977 t=27841
zhe yi lun 	這一輪	c=1 d=0.97531 t=27841
zhe zhang 	這張	c=1 d=0.895834 t=27841
zhe zhi 	這隻	c=0 d=0.0941765 t=27841
zhe zhi jiao 	這隻腳	c=1 d=0.946485 t=27841
zhe zhong 	這種	c=34 d=5.95023 t=27841
zhe zhong qing kuang 	這種情況	c=1 d=0.913931 t=27841
zhe zhong shi 	這種事	c=1 d=0.790571 t=27841
zhen 	真	c=6 d=2.98291 t=27841
zhen can 	真慘	c=1 d=0.937067 t=27841
zhen de 	真的	c=28 d=4.2657 t=27841
zhen duan 	診斷	c=1 d=0.927743 t=27841
zhen duan yong 	診斷用	c=1 d=0.980199 t=27841
zhen dui 	針對	c=7 d=2.13796 t=27841
zhen fu le 	真服了	c=1 d=0.666977 t=27841
zhen hao 	真好	c=1 d=0.524663 t=27841
zhen hui 	真會	c=1 d=0.554327 t=27841
zhen kuai 	真快	c=1 d=0.612626 t=27841
zhen niu bi 	真牛逼	c=1 d=0.527292 t=27841
zhen shi 	真實	c=7 d=1.66809 t=27841
zhen yao 	真要	c=1 d=0.666977 t=27841
zhen zheng 	真正	c=2 d=1.16474 t=27841
zheng 	整	c=2 d=0.744532 t=27841
zheng 	正	c=3 d=1.2121 t=27841
zheng 	鄭	c=0 d=0.0900325 t=27841
zheng ce 	政策	c=2 d=0.694197 t=27841
zheng chang 	正常	c=32 d=4.92348 t=27841
zheng fa 	蒸發	c=1 d=0.600496 t=27841
zheng fu 	政府	c=3 d=0.802519 t=27841
zheng ge 	整個	c=7 d=2.61754 t=27841
zheng gu 	正股	c=4 d=1.5401 t=27841
zheng hao 	正好	c=1 d=0.67032 t=27841
zheng he 	整合	c=2 d=1.01685 t=27841
zheng jian shi 	整件事	c=1 d=0.289384 t=27841
zheng jiao shou 	鄭教授	c=1 d=0.904837 t=27841
zheng jing 	正經	c=0 d=0.0806541 t=27841
zheng jing an mo 	正經按摩	c=1 d=0.810584 t=27841
zheng ju 	證據	c=3 d=1.64329 t=27841
zheng li 	整理	c=4 d=1.39572 t=27841
zheng li xia 	整理下	c=1 d=0.301194 t=27841
zheng li yi xia 	整理一下	c=1 d=0.995012 t=27841
zheng ming 	證明	c=2 d=1.46209 t=27841
zheng pan 	整盤	c=1 d=0.2334 t=27841
zheng qi 	蒸汽	c=1 d=0.0720785 t=27841
zheng qu 	爭取	c=1 d=0.88692 t=27841
zheng que 	正確	c=10 d=2.42727 t=27841
zheng shi 	正式	c=1 d=0.831104 t=27841
zheng shi 	證實	c=1 d=0.980199 t=27841
zheng shi ban 	正式版	c=1 d=0.965605 t=27841
zheng suo wei 	正所謂	c=1 d=0.10383 t=27841
zheng ti 	整體	c=4 d=1.05985 t=27841
zheng tiao 	整條	c=1 d=0.677057 t=27841
zheng zai 	正在	c=6 d=2.00292 t=27841
zheng zhuang 	症狀	c=1 d=0.579842 t=27841
zhi 	之	c=2 d=1.93285 t=27841
zhi 	值	c=2 d=0.962148 t=27841
zhi 	只	c=17 d=3.69347 t=27841
zhi 	指	c=8 d=3.01764 t=27841
zhi 	汁	c=0 d=0.0995012 t=27841
zhi 	治	c=0 d=0.00544757 t=27841
zhi 	至	c=3 d=1.06015 t=27841
zhi 	酯	c=1 d=0.0746459 t=27841
zhi bu guo 	只不過	c=4 d=1.51717 t=27841
zhi cha 	只差	c=1 d=0.316637 t=27841
zhi chi 	支持	c=23 d=4.00792 t=27841
zhi chu 	指出	c=3 d=1.55421 t=27841
zhi dao 	知道	c=14 d=3.71262 t=27841
zhi de 	值得	c=10 d=2.61623 t=27841
zhi de yong you 	值得擁有	c=1 d=0.436049 t=27841
zhi ding 	制定	c=1 d=0.453845 t=27841
zhi ding 	制訂	c=3 d=1.32441 t=27841
zhi ding 	指定	c=4 d=2.21031 t=27841
zhi gan 	質感	c=1 d=0.923116 t=27841
zhi gou 	只夠	c=1 d=0.591555 t=27841
zhi guan 	直觀	c=1 d=0.97531 t=27841
zhi hao 	只好	c=1 d=0.551563 t=27841
zhi hou 	之後	c=11 d=2.86606 t=27841
zhi hui 	智慧	c=2 d=1.28524 t=27841
zhi jian 	之間	c=3 d=1.61317 t=27841
zhi jie 	直接	c=52 d=5.17394 t=27841
zhi le 	治了	c=0 d=0.00544757 t=27841
zhi lei 	之類	c=2 d=1.25067 t=27841
zhi lian 	直連	c=1 d=0.690734 t=27841
zhi liang 	質量	c=1 d=0.847894 t=27841
zhi liao 	治療	c=1 d=0.467666 t=27841
zhi ling 	指令	c=5 d=2.19323 t=27841
zhi mao 	之矛	c=1 d=0.759572 t=27841
zhi mian 	直面	c=1 d=0.124307 t=27841
zhi ming 	指明	c=2 d=1.71831 t=27841
zhi neng 	只能	c=10 d=2.85419 t=27841
zhi neng 	智能	c=1 d=0.941765 t=27841
zhi pai 	指派	c=1 d=0.970446 t=27841
zhi pu 	智譜	c=1 d=1 t=27841
zhi qian 	之前	c=42 d=5.2568 t=27841
zhi shao 	至少	c=4 d=1.43466 t=27841
zhi shen me 	指什麼	c=1 d=0.718924 t=27841
zhi shi 	只是	c=30 d=4.63582 t=27841
zhi shi 	知識	c=4 d=1.85187 t=27841
zhi shu 	指數	c=2 d=0.814647 t=27841
zhi sun 	止損	c=1 d=0.790571 t=27841
zhi suo yi 	之所以	c=1 d=0.744532 t=27841
zhi wai 	之外	c=1 d=0.522046 t=27841
zhi wang 	指望	c=1 d=0.189191 t=27841
zhi xiang 	指向	c=1 d=0.484325 t=27841
zhi xiang yao 	只想要	c=1 d=0.67368 t=27841
zhi xin 	之心	c=1 d=1.02865 t=27841
zhi xing 	執行	c=32 d=6.83581 t=27841
zhi xing cheng gong 	執行成功	c=1 d=0.878095 t=27841
